page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,post_date,collection_date,replied_to_username
Pamir Times,pt_post017,15,0,تاریخ گواہ ہے جب بھی اور کسی بھی صورت میں گلگت بلتستان پر ڈاکہ ڈالنے کی کوشش کی گئی ہے بلتستان کے غیور عوام نے ہمیشہ اسے ناکام بنایا ہے اور اس دفعہ بھی اس بل کو واپس لینے پر بلتستان کے عوام ہی اس سہولت کار حکومت کو مجبور کر سکتے ہیں باقی گلگت کے لوگ فرقہ قوموں میں لڑتے رہیں گے اور اس سے باہر نکلنے اور شعور انے میں مزید انتظار کرنا پڑے گا,a74ea112fe925a520681e91ce0ccf17277100d0d,35w,1/24/2026 15:17,
Pamir Times,pt_post017,16,0,مزاحمت زندہ باد ہم دیامر سے اپنے بلتی بھائیوں کے ساتھ کھڑے ہیں سہولت کاری مردہ باد سہولت کار مردہ باد,c723b5efcca604034699a8e1cd31a62fe490653a,35w,1/24/2026 15:17,
Pamir Times,pt_post018,1,0,o ye panjab ya sindh nae ye basti samjdar logun ki ha apny karnamay chupany ki koshsh mat krna,5d5be3acc88eb5045f7d39184263636212055baa,35w,1/24/2026 15:17,
Pamir Times,pt_post018,2,0,hafiz sb is one of the few visionary leaders from gb he knows the implications of the so called land reforms for gb he will stand against it insha allah,09993f420d4aa9f7477a62cd9734b220a9ec635d,35w,1/24/2026 15:17,
Pamir Times,pt_post018,3,0,ن لیگ کے وزرا نے ووٹ نہیں دیا ہوگا پھر اسکے حق میں,7f20f7ba69497a2d0a1801b485ffba99018bfaa6,35w,1/24/2026 15:17,
Pamir Times,pt_post018,4,0,conman,ce77f94bf8fab4b1baecdeccad3e29ce3746c2d6,35w,1/24/2026 15:17,
Pamir Times,pt_post018,5,0,great leader hafeez,acf1ddf9016910d441252f4cb37b9895aa5cfbe8,35w,1/24/2026 15:17,
Pamir Times,pt_post018,6,0,publicity stunt,d7a81bb659ce89599573b35462f73cbf08647b8a,35w,1/24/2026 15:17,
Pamir Times,pt_post018,7,0,pml n ky member ghulam muhammad saap is bill ko prepare krny ky chairman thy hafeez saap ki party ny vote day ky is bill ko assembly say pass krwaya hy a,8a9258749bb841d608d17cd20969b4b6a7c6e4af,35w,1/24/2026 15:17,
Pamir Times,pt_post018,8,0,indeed it required thorough public and assembly debate to have a refined draft,8099c99cfdb6ef0e933c78df575165521860b698,35w,1/24/2026 15:17,
Pamir Times,pt_post020,1,0,the opposition party should have exposed the touts in the assembly before walkout why you let them easily pass the bill,42675723e17ecdabc27f17462d5be0225a1450b1,35w,1/24/2026 15:18,
Pamir Times,pt_post020,2,0,order melta ha vahi follow karna ha every one knows what is important and value of mnas,85aa7df86e16e0cd7a8da041c749f1980e196cd1,35w,1/24/2026 15:18,
Pamir Times,pt_post020,3,0,jub derya sindh sa pani dyna ki bath ati ha tho sindh government punjab ko pani dyna ka lya tyar nahi hota aysa ma gilgit baltistan ka awam ka land and rivers reforms punjab or sindh q tyar kra en ka gilgit baltistan sa kya talukgb is a disputed territory under un resolutions gb ka awam customary laws ka bunyad per zameen ka malik ha jitna ba bunjar zameen ha ab apus ma taqseem karo kal ko luk pta chl jaya ga es bill ma malkiyat awam ki ha ya government ki gb k awam apna resources aek ac ya dc ka hath ma q girvi rakha kya gb ka awam mer chuki ha,c9315772dd46f4def320764fafd7af631c278bd4,35w,1/24/2026 15:18,
Pamir Times,pt_post020,4,0,گلگت بلتستان کے ساتھ ایک اور دھوکہ حق حاکمیت کے نعروں سے سہولتکاری تک ایک تو یہ لوگ پڑھے لکھے نہیں دوسرا المیہ یہ ہے کہ یہ سیکھنے کی کوشش بھی نہیں کرتے عوام کے نام پر سیاست کرنے والوں نے ایک بار پھر گلگت بلتستان کے عوام کو دھوکہ دیا ہے وہی پیپلز پارٹی جس نے اپنے پچھلے دور حکومت میں مہدی شاہ کی قیادت میں گلگت بلتستان سے آٹے کی سبسڈی چھیننے کی کوشش کی تھی آج پھر ایک نئے چہرے نئے نعرے اور پرانے ارادوں کے ساتھ میدان میں آئی ہے حق حاکمیت حق ملکیت کا نعرہ لگا کر جن لوگوں نے ووٹ حاصل کیے آج وہی اسمبلی کے ایوانوں میں عوام کے دشمنوں کے سہولت کار بنے بیٹھے ہیں جس اعتماد کے ساتھ گلگت بلتستان کے معصوم عوام نے ان پر یقین کیا تھا آج وہی اعتماد ان کے قدموں تلے روند دیا گیا ہے یہ صرف ایک سیاسی کھیل نہیں بلکہ عوام کی امیدوں حقوق اور شناخت کے ساتھ سنگین مذاق ہے اسمبلی میں جو کردار ادا کیا گیا وہ نہ صرف شرمناک ہے بلکہ عوامی مینڈیٹ کی توہین بھی ہے جنہیں عوام نے نمائندہ سمجھ کر منتخب کیا وہ آج اقتدار کے سوداگر بن کر عوامی مفادات کو نیلام کر رہے ہیں گلگت بلتستان کے عوام کو اب ان نعروں سے دھوکہ نہیں کھانا چاہیے وقت آ گیا ہے کہ ہم سوال کریں حق حاکمیت کا نعرہ لگانے والے آج کس کے ایجنڈے پر کام کر رہے ہیں,7ed5a511c535bb96ffc288edcc00c9031d43bb70,35w,1/24/2026 15:18,
Pamir Times,pt_post022,1,0,must keep on eyes and ears open on land apportionment board members must be backstabber whom you once trusted and respected as elders or belong from nobel families or tribes of hunza who always stands somewhere on bridges with followers to welcome snakes in the shape of officers from downtown,a0f54ebc257f3e4556022f03da7c5934d67eb590,2y,1/24/2026 15:20,
Pamir Times,pt_post022,2,0,very good now entire gb people understand very well that only option is to protect the land together,27dc4e65d0d1822c78ab20d9d8bb22eab7e3784e,2y,1/24/2026 15:20,
Pamir Times,pt_post022,3,0,we the people of hunza expect from rest of gb to reject proposed gb land reforms by govt of gb,c4e498fb542f00e90715bdaec7d3f2e57a3644c3,2y,1/24/2026 15:20,
Pamir Times,pt_post022,4,0,great hunza civil society,40db9b6aa839c7734416c8674d2b7af8e57cc1ed,2y,1/24/2026 15:20,
Pamir Times,pt_post022,5,0,پچھلے پچھتر سالوں سے ہم پہاڑوں کا منہ دیکھ رہے پہاڑ ہمارے منہ دیکھ رہے کوئی معاشی سرگرمی نہیں ہورہی کوئی مقامی بندہ انفرادی طور پر کوئی ناتوڑ زمین سے چھیڑنے کوشش کرتا بھی تو لوگ اس کو روک دیتے ہیں کہ بھئ کمیونٹی اونرشپ ہے تم اکیلےکیوں لینڈ استمال کررہے نتیجہ انفرادی طور پر بھی کوئی کچھ نہیں کرتا کمیونٹی بھی کچھ نہیں کرتی گورنمنٹ کو ریفارم کرنے کی کوشش کرے تو ہم جذباتی ہونا شروع ہوجاتے پتہ نہیں کب تک کالے پہاڑوں کا منہ دیکھتے رہنا ہے بھئ ریفارمز ہونگی تو لوگ انٹرسٹ لینا شروع کریں گے ہاں ریفارم کون کرے گا کس کی کتنی ملکیت ہوگی سرکار کا کوئی شئیر ہوگا کہ نہیں ان سب چیزوں پہ بات ہوسکتی ہے مگر نہ خود کچھ کریں گے نہ کسی کو کرنے دیں والا رویہ درست نہیں مگر لینڈ ریفارم ہونا چاہئے ظاہر تمام سٹیک ہولڈرز کی مرضی سے ہونے چاہئے,3ef0b8e05e0294fc4bb1bc90adf155f893639306,2y,1/24/2026 15:20,
Pamir Times,pt_post022,6,0,ye hui na baat now waiting for other districts to reject this baseless act,a0f54ebc257f3e4556022f03da7c5934d67eb590,2y,1/24/2026 15:20,
Pamir Times,pt_post022,7,0,آفرین,e8e51d45d796338675bfefa658a4ca82df2b3375,2y,1/24/2026 15:20,
Pamir Times,pt_post022,8,0,hunzais have proved that they are well informed well civilized and educated,ff0240b7bc3e055ab95a2f980a9599a427eeee51,2y,1/24/2026 15:20,
Pamir Times,pt_post022,10,0,ah awoo,976261970ded97a299a82cbf57bef549804bc9d9,2y,1/24/2026 15:20,c4e498fb542f00e90715bdaec7d3f2e57a3644c3
Pamir Times,pt_post022,11,0,stop land grabbing,e722d3bc204487472bf6a7247281089ecf166225,2y,1/24/2026 15:20,
Pamir Times,pt_post022,12,0,well done cc hunza,4a415178d4e1cea12f39be02121b785c175b3ea2,2y,1/24/2026 15:20,
Pamir Times,pt_post022,13,0,great,6519cb2c27571b9a8028fb76ebde1e9cb3bce902,2y,1/24/2026 15:20,
Pamir Times,pt_post024,1,0,ابھی جو بل کا مسودہ بنا ہے اس کا اردو ترجمہ شائع کیا جائے تاکہ لوگوں کو سہی معنوں میں پتہ چل سکے کہ یہ ہو کیا رہا ہے بابو صاحبان طے کریں گے کہ کون سی زمین تقسیم ہوگی کتنی تقسیم ہوگیاس زمین پر کرنا کیا ہے اور اس کے بعد جب چاہیں گے چھین کے واپس بھی لے سکیں گے اور کسی بھی کورٹ آف لا میں انکے خلاف قانونی چارہ جوئی کے حق سے بھی عوام محروم ہوگی اس بل پہ سیر حاصل بحث کی ضرورت ہے,70b09626882c1a009820b82511239843200a0338,2y,1/24/2026 15:21,
Pamir Times,pt_post024,1,1,agree,c6378fcf41213c60058925e372945415669ae006,2y,1/24/2026 15:21,70b09626882c1a009820b82511239843200a0338
Pamir Times,pt_post024,2,0,coutesy faqir ullah khan ہنزہ کے تمام زمینوں کا مالک ہنزہ کے باشندے ہیں یہاں کوئی خالصہ سرکار زمینیں نہیں ریاست ہنزہ سے تک قائم رہاہے جس کا دورانیہ سال بنتا ہے اس سالوں میں ریاست ہنزہ کے عوام نے میر کو کاشتکاری کے زمینوں سے لے کر چراگاہ کے مد میں درجہ ذیل اشیاء اور خدمات نسل در نسل دی ہیں جن کا قیمت اگر کوئی حساب لگائیں تو یہ ایک ایک قدم کے زمینوں کے لئے ہمارے آباؤاجداد نے آج کے دور کے کروڑوں کے قیمتیں ادا کی ہیں مشکلات اور تکلفات کے علاؤہ جو کی کسی دوست نے بڑے مفصل انداز میں تحریر کئ ہے ان نکات میں جو میں اُسی طرح شامل کر رہا ہوں باقی ہم نے اپنے بزرگوں سے کے پاکستان میں شامل کے حوالے سے یہ سنا جو ذولفقار علی بھٹو نے پی پی کے کارکنوں کو خنجراب دھی کے مقام پے اپنے زبان سے بیان کی وہ یہ کہ ریاست ہنزہ کو میں ختم کر رہا ہوں ہنزہ کی یہ سرزمین دریائے سے لے کر پہاڑ کی چوٹی تک ہنزہ کے عوام کی ملکیت رہے گا اور میر آف ہنزہ کے خاندان کو نسل نسل تک حکومت پاکستان پینشن دے گا اس تحریر کا مقصد یہ ہے کہ ہمارے دوست یار سیاسی کارکنوں کو یاد دھانی کروانا ہیں کہ ہنزہ کی زمینوں کی جو status کیا ہے اور جو land reform movement چل رہا ہیں اس میں ہمارا موقف کیا ہونا چاہئیں میری رائے یہ ہےکہ ہنزہ میں کوئی خالصہ سرکار زمین نہیں اور خالصہ سرکار کا کوئی جواز بھی نہیں دوسرا ہنزہ کے زمینوں کو unsettled جو قرار دی ہیں یہ بہت ناانصافی ہیں اسکو settled زمینوں کی status دینا چاہئے اور انکو پوری طرح سرکاری ریکارڈ میں لانا چاہئے جسے ملک کے دوسرے حصوں میں زمیں کی ریکارڈ اور کاغذات بنتی ہیں ایسی ہی ہنزہ میں بھی ہونا چائیے اور تیسری یہ کی زمینوں کے جو سرکاری قیمتیں ہیں اور مارکیٹ ریٹ کے برابر نہیں تو قریب طرح لازمی ہونا چاہئے درجہ ذیل وہ محصولات ہیں جو سالوں نے اس سرزمین کے بدلے ہنزہ کے عوام نے دی ہیں اِل بن یا ہیل بن وخی میں اس لفظ کا مطلب چراہ گاہ ہے سالانہ ایک بڑا بکرا چراہ گاہ کی مد میں دیا جاتا تھا یہ مالیہ اس چراہ گاہ کا ہوتا تھا جس چراہ گاہ میں رعایا اپنے مال موشی تین مہینے کے لئے لے جایا کرتے تھے ترخون یوندَک وخی لفظ ہے گھر میں دعوت کرنا اس کامطلب یہ ہے کی میر کو ہرایک نے دعوت کی مد میں ایک بڑا بھڑو سیر خالص گھی غربال گندم دیا جاتا تھا در خانئےفارسی لفظ ہے گھر بار اس کا مطلب یہ ہے کی جس زمین پر یہاں کے باشندے آباد ہیں یعنی گھر سے لے کر پہاڈ کی چوٹی تک کا مالیہ اس مد میں میر کو ایک بکری سالانہ دیا جاتا تھا جُو بروشسکی لفظ ہے سلام کرنا میر کے سلام کے لئے جانا اس مد میں بکرا یا بیھڑو لے کر جانا ہوتا تھا اس جُو کا مطلب یہ تھا کی میر سے کوئی قطعہ زمین یا کوئی اور چیز مانگنا چراغ تیل روشنی کا تیل میر کی روشنی کے لئے ایک سیر خالص خوبانی کا تیل دینا ہوتا تھا یش یُرکوخی لفظ ہے گھوڈے کے لیئے جَو کا اناج میر کے گھوڈے کے لئے ایک غُربال جَو کا اناج دینا ہوتا تھا دُوغ دور فارسی لفظ ہے گھی والی رعایا کے کسی بھی خاتون کو حکوم دیا جاتا تھا کی وہ میر کے چراہ گاہ جا کر میر کے لئے گھی اکھٹی کرلے اس خاتون کو غیر مردوں کے ساتھ تین مہنے تک میر کے چراہ گاۃ میں بسر کرنی پڑھتی تھی بوروَر بار بردار رعایائے ہنزہ کا فرض اولین تھا کی وہ میر کا انگریز سرکار کا اور بعد میں پاکستانی سرکار کا سامان ایک جگہ سے دوسری جگہ لے جانا ہوتا تھا نا لے جانے کی صورت میں قید و بند کی سزا بھگتنا پڑتی تھی آشربیگار میر کی جہاں جہاں زمینیں تھِی یا کہیں غیر آباد زمیں کو آباد کرنا ہو اس کے لئے کوہل چینل نکالنا ہو تو پوری آبادی کو بیگار کے لئے جانا پڑتا تھا ناجانے کی صورت میں وہی سزا کا مستحق ٹہرتا شپُونیگھ وخی لفظ ہے چروائی میر کے مال موشی کو میر کے مخصوص چراہ گاہوں میں تین مہینے تک چرانا اَسیبرشسکی لفظ ہے کھانہ میر کے آمد پر پورے گأوں والوں کی زمہ داری بلکہ فرض تھا کی وہ خاص قسم کا کھانہ بنا کر میراور میر کے ساتھ آئے ہوئے لوگوں کی خدمت میں پیش کرنا ہوتا تھا یہ ہے وہ تفصیل جو ہنزہ کے عوام نے سالوں میں میر کو اپنے اپنے مخصوص علاقے جو میر آف ہنزہ نے انہیں مخصوص کیا تھا ادا کرتے آئے ہیں یہ سب باتیں ہیں جس کے بنیاد پے اہل ہنزہ ہنزہ میں کوئی خالصہ سرکار نہیں مانتے landreform landofhunza gilgitbaltistan landreformact governmentofgilgitbaltistan,c63cc99041cc2a19a79ee01784a43c300bd8bc26,2y,1/24/2026 15:21,
Pamir Times,pt_post024,3,0,looks like the legislator and the draftsman of this act does not have an idea about the principles of drafting definition clause of statute that contents of definition clause of every statute shall be written in alphabetical order looks like a primary pass anghuta chaap has drafted this,e2dec91149d95a26d35e0f9e7cdd60418af97e0c,2y,1/24/2026 15:21,
Pamir Times,pt_post024,3,1,may be it comes from any havaldar of fcn,33c2f596a65c0a8db34fcbb7a854c0fad2fe1f8a,2y,1/24/2026 15:21,e2dec91149d95a26d35e0f9e7cdd60418af97e0c
Pamir Times,pt_post024,3,2,if they had written this they would have made it sure to not make these silly mistakes ye hamara apna koi asaii tomo hoga,e2dec91149d95a26d35e0f9e7cdd60418af97e0c,2y,1/24/2026 15:21,
Pamir Times,pt_post024,4,0,great act must be implemented,0141577e08ed93efff6c162b8c0e6d03ed48f3fb,2y,1/24/2026 15:21,
Pamir Times,pt_post024,4,1,reject it awam dushman act namazoor,e63b7d2d06411a7b043a3c41fcef56ea9e2da43f,2y,1/24/2026 15:21,0141577e08ed93efff6c162b8c0e6d03ed48f3fb
Pamir Times,pt_post024,4,2,gilgit baltistan khalid ki bap k jagir nahi k wo jo chahay wahi karay,e63b7d2d06411a7b043a3c41fcef56ea9e2da43f,2y,1/24/2026 15:21,
Pamir Times,pt_post024,5,0,dear concerns add town planner as well and understandreview the responsibilities of tp in land related work from of others regions of pakistan as well from world thank you,d90e679bc3837af5e7b4c4f8d99983a01d53474c,2y,1/24/2026 15:21,
Pamir Times,pt_post024,5,1,boss report karen isko,0896dced752c7be6a6990ff57f44731e3fde9e4f,2y,1/24/2026 15:21,d90e679bc3837af5e7b4c4f8d99983a01d53474c
Pamir Times,pt_post024,6,0,جی بی کے عوام کے لیے اس ایکٹ میں کچھ نہیں ہے بس گھما پھرا کے لولی پاپ دینے کی کوشش کی ہے,f90e0e9a6ac3a60ad5816b0a63c71c8a7c2ae242,2y,1/24/2026 15:21,
Pamir Times,pt_post024,7,0,یہ عوام کے ساتھ مذاق ہو رہا ہے لوگ نکالیں اپنے حق کےلئے ورنہ بہت دیر ہوجائے گی,33c2f596a65c0a8db34fcbb7a854c0fad2fe1f8a,2y,1/24/2026 15:21,
Pamir Times,pt_post024,8,0,اگر آپ کے پاس فیس بک اکاؤنٹ اور واٹس ایپ ہے تو آپ دن کا سو سے ہزار روپے کما سکتے ہیں serious log contact karen,68685c525e1996d6b586168c1f35784aacfdb8ff,2y,1/24/2026 15:21,
Pamir Times,pt_post024,9,0,husnain rajpoot,c184325f749496fedf8e249f698c303a2c603f93,2y,1/24/2026 15:21,
Pamir Times,pt_post024,10,0,shina gah urdu tha to lal bey ny jek sufya han,d97f1ac3f7d7a208a377ec17c716bf1205b8c2e1,2y,1/24/2026 15:21,
